time,Input,N1_n,N1_h,N1_m,N1_v,N1_i,N1_dv,N1_refact
676.00,0.1,0.3801,0.3516,0.1032,-55.1316,-4.1500,0.1690,5.0000
676.40,0.1,0.3798,0.3520,0.1032,-55.3697,-4.1500,-0.2381,0.0000
676.80,0.1,0.3794,0.3524,0.1028,-55.1952,-4.1500,0.1745,0.0000
677.20,0.1,0.3790,0.3528,0.1028,-54.6284,-4.1500,0.5668,5.0000
677.60,0.1,0.3787,0.3530,0.1037,-54.8845,-4.1500,-0.2561,5.0000
678.00,0.1,0.3784,0.3534,0.1040,-55.1224,-4.1500,-0.2380,5.0000
678.40,0.1,0.3781,0.3537,0.1039,-55.3460,-4.1500,-0.2236,0.0000
678.80,0.1,0.3777,0.3541,0.1035,-55.1583,-4.1500,0.1877,5.0000
679.20,0.1,0.3774,0.3545,0.1034,-55.3792,-4.1500,-0.2209,0.0000
679.60,0.1,0.3770,0.3549,0.1030,-55.1891,-4.1500,0.1902,0.0000
680.00,0.1,0.3767,0.3552,0.1029,-54.6075,-4.1500,0.5815,5.0000
680.40,0.1,0.3764,0.3555,0.1038,-54.8493,-4.1500,-0.2418,5.0000
680.80,0.1,0.3761,0.3558,0.1042,-55.0738,-4.1500,-0.2244,5.0000
681.20,0.1,0.3758,0.3561,0.1042,-55.2845,-4.1500,-0.2107,0.0000
681.60,0.1,0.3754,0.3565,0.1038,-55.0844,-4.1500,0.2000,5.0000
682.00,0.1,0.3751,0.3568,0.1038,-55.2931,-4.1500,-0.2087,0.0000
682.40,0.1,0.3748,0.3572,0.1035,-55.0911,-4.1500,0.2020,5.0000
682.80,0.1,0.3745,0.3576,0.1035,-55.2977,-4.1500,-0.2066,0.0000
683.20,0.1,0.3741,0.3579,0.1032,-55.0936,-4.1500,0.2041,5.0000
683.60,0.1,0.3738,0.3582,0.1033,-55.2980,-4.1500,-0.2044,0.0000
684.00,0.1,0.3735,0.3586,0.1030,-55.0916,-4.1500,0.2064,5.0000
684.40,0.1,0.3732,0.3589,0.1031,-55.2937,-4.1500,-0.2021,0.0000
684.80,0.1,0.3729,0.3593,0.1029,-55.0850,-4.1500,0.2087,5.0000
685.20,0.1,0.3726,0.3596,0.1030,-55.2847,-4.1500,-0.1997,0.0000
685.60,0.1,0.3722,0.3600,0.1028,-55.0736,-4.1500,0.2111,5.0000
686.00,0.1,0.3719,0.3603,0.1029,-55.2708,-4.1500,-0.1972,0.0000
686.40,0.1,0.3716,0.3606,0.1027,-55.0572,-4.1500,0.2136,5.0000
686.80,0.1,0.3713,0.3609,0.1029,-55.2519,-4.1500,-0.1946,0.0000
687.20,0.1,0.3710,0.3613,0.1028,-55.0357,-4.1500,0.2161,5.0000
687.60,0.1,0.3707,0.3616,0.1030,-55.2277,-4.1500,-0.1920,0.0000
688.00,0.1,0.3704,0.3619,0.1029,-55.0089,-4.1500,0.2188,5.0000
688.40,0.1,0.3702,0.3622,0.1031,-55.1981,-4.1500,-0.1892,0.0000
688.80,0.1,0.3699,0.3625,0.1030,-54.9765,-4.1500,0.2216,5.0000
689.20,0.1,0.3696,0.3628,0.1033,-55.1629,-4.1500,-0.1864,5.0000
689.60,0.1,0.3693,0.3631,0.1032,-55.3385,-4.1500,-0.1755,0.0000
690.00,0.1,0.3690,0.3635,0.1029,-55.1056,-4.1500,0.2328,5.0000
690.40,0.1,0.3687,0.3638,0.1030,-55.2826,-4.1500,-0.1770,0.0000
690.80,0.1,0.3685,0.3641,0.1028,-55.0504,-4.1500,0.2322,5.0000
691.20,0.1,0.3682,0.3644,0.1030,-55.2273,-4.1500,-0.1769,0.0000
691.60,0.1,0.3679,0.3647,0.1028,-54.9943,-4.1500,0.2329,5.0000
692.00,0.1,0.3676,0.3650,0.1031,-55.1700,-4.1500,-0.1757,5.0000
692.40,0.1,0.3674,0.3653,0.1031,-55.3355,-4.1500,-0.1655,0.0000
692.80,0.1,0.3671,0.3656,0.1028,-55.0931,-4.1500,0.2424,5.0000
693.20,0.1,0.3668,0.3659,0.1029,-55.2608,-4.1500,-0.1677,0.0000
693.60,0.1,0.3665,0.3663,0.1027,-55.0196,-4.1500,0.2412,5.0000
694.00,0.1,0.3663,0.3665,0.1030,-55.1875,-4.1500,-0.1679,0.0000
694.40,0.1,0.3660,0.3668,0.1029,-54.9458,-4.1500,0.2417,5.0000
694.80,0.1,0.3658,0.3671,0.1033,-55.1127,-4.1500,-0.1669,5.0000
695.20,0.1,0.3655,0.3674,0.1033,-55.2695,-4.1500,-0.1568,0.0000
695.60,0.1,0.3653,0.3677,0.1031,-55.0185,-4.1500,0.2510,5.0000
696.00,0.1,0.3650,0.3680,0.1033,-55.1774,-4.1500,-0.1589,0.0000
696.40,0.1,0.3648,0.3682,0.1032,-54.9274,-4.1500,0.2500,5.0000
696.80,0.1,0.3646,0.3685,0.1035,-55.0864,-4.1500,-0.1590,5.0000
697.20,0.1,0.3643,0.3688,0.1036,-55.2357,-4.1500,-0.1493,0.0000
697.60,0.1,0.3641,0.3691,0.1034,-54.9776,-4.1500,0.2581,5.0000
698.00,0.1,0.3638,0.3693,0.1036,-55.1295,-4.1500,-0.1519,5.0000
698.40,0.1,0.3636,0.3696,0.1036,-55.2728,-4.1500,-0.1433,0.0000
698.80,0.1,0.3633,0.3699,0.1033,-55.0094,-4.1500,0.2634,5.0000
699.20,0.1,0.3631,0.3701,0.1035,-55.1566,-4.1500,-0.1472,5.0000
699.60,0.1,0.3629,0.3704,0.1034,-55.2956,-4.1500,-0.1390,0.0000
700.00,0.1,0.3626,0.3707,0.1031,-55.0283,-4.1500,0.2672,5.0000
700.40,0.1,0.3624,0.3710,0.1033,-55.1719,-4.1500,-0.1436,0.0000
700.80,0.1,0.3622,0.3713,0.1032,-54.9076,-4.1500,0.2643,5.0000
701.20,0.1,0.3619,0.3715,0.1036,-55.0527,-4.1500,-0.1451,5.0000
701.60,0.1,0.3617,0.3717,0.1037,-55.1888,-4.1500,-0.1361,0.0000
702.00,0.1,0.3615,0.3720,0.1035,-54.9180,-4.1500,0.2709,5.0000
702.40,0.1,0.3613,0.3722,0.1039,-55.0572,-4.1500,-0.1393,5.0000
702.80,0.1,0.3611,0.3725,0.1039,-55.1880,-4.1500,-0.1308,0.0000
703.20,0.1,0.3608,0.3728,0.1037,-54.9123,-4.1500,0.2757,5.0000
703.60,0.1,0.3606,0.3730,0.1040,-55.0471,-4.1500,-0.1348,5.0000
704.00,0.1,0.3604,0.3732,0.1041,-55.1738,-4.1500,-0.1266,0.0000
704.40,0.1,0.3602,0.3735,0.1039,-54.8942,-4.1500,0.2796,5.0000
704.80,0.1,0.3600,0.3737,0.1042,-55.0252,-4.1500,-0.1310,5.0000
705.20,0.1,0.3598,0.3739,0.1043,-55.1481,-4.1500,-0.1230,5.0000
705.60,0.1,0.3596,0.3742,0.1041,-55.2650,-4.1500,-0.1168,0.0000
706.00,0.1,0.3594,0.3745,0.1038,-54.9772,-4.1500,0.2878,5.0000
706.40,0.1,0.3592,0.3747,0.1040,-55.1013,-4.1500,-0.1241,5.0000
706.80,0.1,0.3590,0.3749,0.1040,-55.2184,-4.1500,-0.1171,0.0000
707.20,0.1,0.3588,0.3752,0.1037,-54.9303,-4.1500,0.2881,5.0000
707.60,0.1,0.3586,0.3754,0.1040,-55.0534,-4.1500,-0.1231,5.0000
708.00,0.1,0.3584,0.3756,0.1040,-55.1691,-4.1500,-0.1157,5.0000
708.40,0.1,0.3582,0.3759,0.1039,-55.2792,-4.1500,-0.1101,0.0000
708.80,0.1,0.3579,0.3762,0.1036,-54.9850,-4.1500,0.2942,5.0000
709.20,0.1,0.3578,0.3764,0.1038,-55.1028,-4.1500,-0.1178,5.0000
709.60,0.1,0.3576,0.3766,0.1038,-55.2140,-4.1500,-0.1111,0.0000
710.00,0.1,0.3574,0.3769,0.1036,-54.9200,-4.1500,0.2940,5.0000
710.40,0.1,0.3572,0.3771,0.1039,-55.0372,-4.1500,-0.1172,5.0000
710.80,0.1,0.3570,0.3773,0.1039,-55.1472,-4.1500,-0.1099,5.0000
711.20,0.1,0.3568,0.3775,0.1038,-55.2515,-4.1500,-0.1043,0.0000
711.60,0.1,0.3566,0.3778,0.1036,-54.9517,-4.1500,0.2999,5.0000
712.00,0.1,0.3564,0.3780,0.1038,-55.0637,-4.1500,-0.1120,5.0000
712.40,0.1,0.3562,0.3782,0.1039,-55.1689,-4.1500,-0.1053,5.0000
712.80,0.1,0.3561,0.3784,0.1037,-55.2691,-4.1500,-0.1001,0.0000
713.20,0.1,0.3559,0.3787,0.1035,-54.9654,-4.1500,0.3037,5.0000
713.60,0.1,0.3557,0.3789,0.1037,-55.0737,-4.1500,-0.1084,5.0000
714.00,0.1,0.3555,0.3791,0.1037,-55.1756,-4.1500,-0.1019,0.0000
714.40,0.1,0.3553,0.3793,0.1036,-54.8725,-4.1500,0.3031,5.0000
714.80,0.1,0.3552,0.3795,0.1040,-54.9805,-4.1500,-0.1080,5.0000
715.20,0.1,0.3550,0.3797,0.1042,-55.0813,-4.1500,-0.1008,5.0000
715.60,0.1,0.3548,0.3799,0.1041,-55.1765,-4.1500,-0.0952,0.0000
716.00,0.1,0.3546,0.3802,0.1039,-54.8674,-4.1500,0.3091,5.0000
716.40,0.1,0.3545,0.3803,0.1043,-54.9699,-4.1500,-0.1025,5.0000
716.80,0.1,0.3543,0.3805,0.1044,-55.0656,-4.1500,-0.0957,5.0000
717.20,0.1,0.3542,0.3807,0.1044,-55.1560,-4.1500,-0.0904,5.0000
717.60,0.1,0.3540,0.3810,0.1042,-55.2425,-4.1500,-0.0865,0.0000
718.00,0.1,0.3538,0.3812,0.1039,-54.9261,-4.1500,0.3164,5.0000
718.40,0.1,0.3536,0.3814,0.1042,-55.0223,-4.1500,-0.0962,5.0000
718.80,0.1,0.3535,0.3816,0.1043,-55.1125,-4.1500,-0.0902,5.0000
719.20,0.1,0.3533,0.3818,0.1042,-55.1982,-4.1500,-0.0857,0.0000
719.60,0.1,0.3531,0.3820,0.1039,-54.8805,-4.1500,0.3177,5.0000
720.00,0.1,0.3530,0.3822,0.1043,-54.9749,-4.1500,-0.0944,5.0000
720.40,0.1,0.3529,0.3824,0.1044,-55.0630,-4.1500,-0.0881,5.0000
720.80,0.1,0.3527,0.3826,0.1044,-55.1462,-4.1500,-0.0832,5.0000
721.20,0.1,0.3525,0.3828,0.1042,-55.2258,-4.1500,-0.0796,0.0000
721.60,0.1,0.3524,0.3830,0.1040,-54.9027,-4.1500,0.3231,5.0000
722.00,0.1,0.3522,0.3832,0.1042,-54.9922,-4.1500,-0.0895,5.0000
722.40,0.1,0.3521,0.3833,0.1044,-55.0759,-4.1500,-0.0837,5.0000
722.80,0.1,0.3519,0.3835,0.1043,-55.1551,-4.1500,-0.0792,5.0000
723.20,0.1,0.3518,0.3837,0.1041,-55.2309,-4.1500,-0.0758,0.0000
723.60,0.1,0.3516,0.3840,0.1039,-54.9043,-4.1500,0.3266,5.0000
724.00,0.1,0.3515,0.3841,0.1042,-54.9904,-4.1500,-0.0861,5.0000
724.40,0.1,0.3513,0.3843,0.1043,-55.0707,-4.1500,-0.0804,5.0000
724.80,0.1,0.3512,0.3845,0.1043,-55.1467,-4.1500,-0.0760,5.0000
725.20,0.1,0.3510,0.3847,0.1041,-55.2193,-4.1500,-0.0726,0.0000
725.60,0.1,0.3509,0.3849,0.1039,-54.8896,-4.1500,0.3298,5.0000
726.00,0.1,0.3507,0.3851,0.1042,-54.9725,-4.1500,-0.0829,5.0000
726.40,0.1,0.3506,0.3852,0.1043,-55.0497,-4.1500,-0.0772,5.0000
726.80,0.1,0.3505,0.3854,0.1043,-55.1224,-4.1500,-0.0728,5.0000
727.20,0.1,0.3503,0.3856,0.1042,-55.1918,-4.1500,-0.0694,0.0000
727.60,0.1,0.3502,0.3858,0.1040,-54.8588,-4.1500,0.3330,5.0000
728.00,0.1,0.3500,0.3859,0.1044,-54.9384,-4.1500,-0.0795,5.0000
728.40,0.1,0.3499,0.3861,0.1046,-55.0121,-4.1500,-0.0738,5.0000
728.80,0.1,0.3498,0.3863,0.1046,-55.0814,-4.1500,-0.0693,5.0000
729.20,0.1,0.3496,0.3865,0.1045,-55.1473,-4.1500,-0.0659,5.0000
729.60,0.1,0.3495,0.3866,0.1043,-55.2107,-4.1500,-0.0634,0.0000
730.00,0.1,0.3494,0.3868,0.1041,-54.8722,-4.1500,0.3384,5.0000
730.40,0.1,0.3492,0.3870,0.1044,-54.9468,-4.1500,-0.0746,5.0000
730.80,0.1,0.3491,0.3871,0.1046,-55.0161,-4.1500,-0.0692,5.0000
731.20,0.1,0.3490,0.3873,0.1046,-55.0811,-4.1500,-0.0651,5.0000
731.60,0.1,0.3489,0.3875,0.1045,-55.1430,-4.1500,-0.0619,5.0000
732.00,0.1,0.3487,0.3877,0.1044,-55.2026,-4.1500,-0.0596,0.0000
732.40,0.1,0.3486,0.3879,0.1041,-54.8605,-4.1500,0.3421,5.0000
732.80,0.1,0.3485,0.3880,0.1044,-54.9315,-4.1500,-0.0710,5.0000
733.20,0.1,0.3484,0.3881,0.1046,-54.9972,-4.1500,-0.0657,5.0000
733.60,0.1,0.3482,0.3883,0.1047,-55.0587,-4.1500,-0.0615,5.0000
734.00,0.1,0.3481,0.3885,0.1046,-55.1171,-4.1500,-0.0584,5.0000
734.40,0.1,0.3480,0.3886,0.1045,-55.1732,-4.1500,-0.0561,0.0000
734.80,0.1,0.3479,0.3888,0.1043,-54.8276,-4.1500,0.3456,5.0000
735.20,0.1,0.3478,0.3889,0.1047,-54.8949,-4.1500,-0.0674,5.0000
735.60,0.1,0.3477,0.3891,0.1049,-54.9569,-4.1500,-0.0620,5.0000
736.00,0.1,0.3475,0.3892,0.1050,-55.0147,-4.1500,-0.0578,5.0000
736.40,0.1,0.3474,0.3894,0.1050,-55.0693,-4.1500,-0.0546,5.0000
736.80,0.1,0.3473,0.3895,0.1049,-55.1214,-4.1500,-0.0522,5.0000
737.20,0.1,0.3472,0.3897,0.1047,-55.1719,-4.1500,-0.0504,0.0000
737.60,0.1,0.3471,0.3899,0.1044,-54.8211,-4.1500,0.3508,5.0000
738.00,0.1,0.3470,0.3900,0.1048,-54.8836,-4.1500,-0.0625,5.0000
738.40,0.1,0.3469,0.3901,0.1050,-54.9410,-4.1500,-0.0574,5.0000
738.80,0.1,0.3468,0.3903,0.1051,-54.9944,-4.1500,-0.0534,5.0000
739.20,0.1,0.3467,0.3904,0.1051,-55.0447,-4.1500,-0.0503,5.0000
739.60,0.1,0.3465,0.3906,0.1050,-55.0927,-4.1500,-0.0480,5.0000
740.00,0.1,0.3464,0.3907,0.1049,-55.1391,-4.1500,-0.0464,5.0000
740.40,0.1,0.3463,0.3909,0.1047,-55.1843,-4.1500,-0.0452,0.0000
740.80,0.1,0.3462,0.3911,0.1044,-54.8288,-4.1500,0.3555,5.0000
741.20,0.1,0.3461,0.3912,0.1048,-54.8867,-4.1500,-0.0580,5.0000
741.60,0.1,0.3460,0.3913,0.1050,-54.9399,-4.1500,-0.0531,5.0000
742.00,0.1,0.3459,0.3914,0.1051,-54.9892,-4.1500,-0.0493,5.0000
742.40,0.1,0.3458,0.3916,0.1051,-55.0356,-4.1500,-0.0464,5.0000
742.80,0.1,0.3457,0.3917,0.1051,-55.0799,-4.1500,-0.0442,5.0000
743.20,0.1,0.3456,0.3919,0.1049,-55.1225,-4.1500,-0.0426,5.0000
743.60,0.1,0.3455,0.3920,0.1047,-55.1640,-4.1500,-0.0415,5.0000
744.00,0.1,0.3454,0.3922,0.1045,-55.2048,-4.1500,-0.0408,0.0000
744.40,0.1,0.3452,0.3924,0.1042,-54.8451,-4.1500,0.3596,5.0000
744.80,0.1,0.3452,0.3925,0.1046,-54.8992,-4.1500,-0.0541,5.0000
